violating_intervals,worst_excursion_psi,rate_last30,offset,max_move,trial,scenario,gain_Q,gain_BHP,tau_Q,tau_BHP,worst_gain_err,worst_tau_err
0,0.0,164.9657740435112,-0.09398662948368042,5.0,76,C,0.7039591142684228,0.9270216282451927,0.6189651624145176,0.877463431532434,0.29604088573157716,0.3810348375854824
0,0.0,149.98231552621812,-0.016558951933319577,5.0,77,B,1.1250996899720254,1.1493399066930918,1.1687281297620549,1.1636837393289772,0.213704836637446,0.36323271518228695
0,0.0,164.87858504317612,-0.10759523779725555,5.0,77,C,1.1250996899720254,1.1493399066930918,1.1687281297620549,1.1636837393289772,0.213704836637446,0.36323271518228695
0,0.0,149.90738866956832,-0.09164879660880842,5.0,78,B,1.1499734499557286,0.9133822518290715,1.415118614889683,1.438026319637804,0.20163440807530442,0.43802631963780403
0,0.0,164.61374925231374,-0.16200196741391437,5.0,78,C,1.1499734499557286,0.9133822518290715,1.415118614889683,1.438026319637804,0.20163440807530442,0.43802631963780403
0,0.0,149.82584960516178,-0.17124858984502112,5.0,79,B,0.7151396536627806,1.1392480500219306,1.0261680305016214,1.2564671103596112,0.28486034633721935,0.2774666612278165
0,0.0,164.57247941579044,-0.22308027827705246,5.0,79,C,0.7151396536627806,1.1392480500219306,1.0261680305016214,1.2564671103596112,0.28486034633721935,0.2774666612278165
0,0.0,150.0168611988551,0.018690093776314143,5.0,80,B,0.7702638448309557,0.9706284786796552,1.3768177365996088,0.6874032729291211,0.22973615516904433,0.3768177365996088
0,0.0,165.0006891156689,-0.07652257073070245,5.0,80,C,0.7702638448309557,0.9706284786796552,1.3768177365996088,0.6874032729291211,0.22973615516904433,0.3768177365996088
0,0.0,150.07163999430207,0.06963444698678245,5.0,81,B,0.8897331206058801,0.9834802146865183,1.3224661575824719,1.3890462941434096,0.11026687939411994,0.38904629414340963
0,0.0,164.47468907715043,-0.03424297795638154,5.0,81,C,0.8897331206058801,0.9834802146865183,1.3224661575824719,1.3890462941434096,0.11026687939411994,0.38904629414340963
0,0.0,149.90125446395314,-0.10045124605875344,5.0,82,B,0.7453114213366585,0.9404468606569386,1.4704494067485072,0.9754249535877287,0.2943657782272906,0.4704494067485072
0,0.0,164.76185502583255,-0.22537245661624183,5.0,82,C,0.7453114213366585,0.9404468606569386,1.4704494067485072,0.9754249535877287,0.2943657782272906,0.4704494067485072
0,0.0,150.17769809388767,0.1763343042291865,5.0,83,B,0.7779241148638807,0.8461435001812875,0.7943637575238798,0.958860568981583,0.2220758851361193,0.46226139491475426
0,0.0,165.06895580715428,0.0005652556713187096,5.0,83,C,0.7779241148638807,0.8461435001812875,0.7943637575238798,0.958860568981583,0.2220758851361193,0.46226139491475426
0,0.0,149.7998113083566,-0.1949958363250346,5.0,84,B,1.2700810072673905,0.7166895437183615,1.1659446382623542,1.2953661356054247,0.28331045628163853,0.2953661356054247
0,0.0,164.9265390485387,-0.3759273980104183,5.0,84,C,1.2700810072673905,0.7166895437183615,1.1659446382623542,1.2953661356054247,0.28331045628163853,0.2953661356054247
0,0.0,150.09073439320835,0.09442786616546073,5.0,85,B,0.8990883511951022,0.9855386759797422,0.6492101460493006,1.3604123348789248,0.15259350437454788,0.41255488253031136
0,0.0,164.67573203330258,0.023356016999628082,5.0,85,C,0.8990883511951022,0.9855386759797422,0.6492101460493006,1.3604123348789248,0.15259350437454788,0.41255488253031136
0,0.0,149.83823863745295,-0.16742423612112134,5.0,86,B,1.2342172469701078,0.8353944473670868,0.9535238890209351,0.7742069569533242,0.23421724697010782,0.35185737360561364
0,0.0,164.61568287044364,-0.3496935552646221,5.0,86,C,1.2342172469701078,0.8353944473670868,0.9535238890209351,0.7742069569533242,0.23421724697010782,0.35185737360561364
0,0.0,149.91901971969546,-0.08825806857441876,5.0,87,B,1.1535631849343075,0.9572362824908831,1.337196348903546,0.8984784427849121,0.28965836711649917,0.4854583686389806
0,0.0,164.98807832024568,-0.2369036564792566,5.0,87,C,1.1535631849343075,0.9572362824908831,1.337196348903546,0.8984784427849121,0.28965836711649917,0.4854583686389806
0,0.0,150.01567753992623,0.01458600133003074,5.0,88,B,0.9994055847939008,0.8197870080287124,1.0615867040751434,0.9666665396856099,0.25770690823619335,0.3584434272995116
0,0.0,164.78380142478963,-0.2326910078917308,5.0,88,C,0.9994055847939008,0.8197870080287124,1.0615867040751434,0.9666665396856099,0.25770690823619335,0.3584434272995116
0,0.0,150.02117021427333,0.023958466664765865,5.0,89,B,1.1979347686965693,1.1299647002393614,1.4121052609840152,0.6223675465955067,0.2738007956535715,0.44236053230865435
0,0.0,165.17445253663155,-0.08289864707293759,5.0,89,C,1.1979347686965693,1.1299647002393614,1.4121052609840152,0.6223675465955067,0.2738007956535715,0.44236053230865435
0,0.0,150.15006966799612,0.15085851291800623,5.0,90,B,0.7746571589406096,0.9310913945357635,0.6738281766236274,0.6328046270642882,0.2253428410593904,0.3671953729357118
0,0.0,164.89514204266516,-0.09365215485499334,5.0,90,C,0.7746571589406096,0.9310913945357635,0.6738281766236274,0.6328046270642882,0.2253428410593904,0.3671953729357118
0,0.0,150.03565661445606,0.024314691851373027,5.0,91,B,1.010100962058421,0.9789953801052863,1.230809049148173,0.9196330759479471,0.17400919078847998,0.4782481140195478
0,0.0,164.94169558435425,-0.1415938384146216,5.0,91,C,1.010100962058421,0.9789953801052863,1.230809049148173,0.9196330759479471,0.17400919078847998,0.4782481140195478
0,0.0,150.02803517434805,0.019507348189421236,5.0,92,B,1.2926025217960437,1.169248636262446,0.7717190023531588,0.6996772581530099,0.29260252179604374,0.30032274184699015
0,0.0,164.9283579771139,-0.16194628429329327,5.0,92,C,1.2926025217960437,1.169248636262446,0.7717190023531588,0.6996772581530099,0.29260252179604374,0.30032274184699015
0,0.0,149.9059898292875,-0.08901282136935151,5.0,93,B,0.7206441614068146,0.7742231529756862,1.3479694301231584,1.2726163503831625,0.29222000613597454,0.3479694301231584
0,0.0,164.92279897232154,-0.1376571944257421,5.0,93,C,0.7206441614068146,0.7742231529756862,1.3479694301231584,1.2726163503831625,0.29222000613597454,0.3479694301231584
0,0.0,149.83939259833593,-0.1579482254908271,5.0,94,B,1.1544172074142733,1.1485517051350513,0.9698238742732062,1.3451430809582015,0.21800879526800476,0.34514308095820145
0,0.0,164.3977529862403,-0.32763733330023115,5.0,94,C,1.1544172074142733,1.1485517051350513,0.9698238742732062,1.3451430809582015,0.21800879526800476,0.34514308095820145
0,0.0,150.11090278570313,0.10760177043039221,5.0,95,B,0.8934764545379036,1.2515139935427388,0.7898411498160374,1.4125459074536546,0.295010831000333,0.4125459074536546
0,0.0,163.7462089658025,0.011517166701679571,5.0,95,C,0.8934764545379036,1.2515139935427388,0.7898411498160374,1.4125459074536546,0.295010831000333,0.4125459074536546
0,0.0,150.0877182669032,0.08489170530648948,5.0,96,B,1.1647913411590023,1.0573329129045996,0.855757664231393,0.7070286525679896,0.18188213114368412,0.29297134743201036
0,0.0,164.7368046339721,-0.21909487428982288,5.0,96,C,1.1647913411590023,1.0573329129045996,0.855757664231393,0.7070286525679896,0.18188213114368412,0.29297134743201036
0,0.0,150.02030376201822,0.020688053493074676,5.0,97,B,1.0660657059303853,0.796724690263991,0.8536777120194139,0.7395089554722614,0.291564548910653,0.48809026165898217
0,0.0,164.64055585538233,-0.2899889080979392,5.0,97,C,1.0660657059303853,0.796724690263991,0.8536777120194139,0.7395089554722614,0.291564548910653,0.48809026165898217
0,0.0,150.196549830701,0.19658523446148024,5.0,98,B,0.8623831302670341,0.9110915974888228,0.9311328562045973,0.8648572248672504,0.26444322943706533,0.4762450350517937
0,0.0,164.8293338037828,-0.03950075183772128,5.0,98,C,0.8623831302670341,0.9110915974888228,0.9311328562045973,0.8648572248672504,0.26444322943706533,0.4762450350517937
0,0.0,150.2516691936233,0.2538362446042868,5.0,99,B,0.7501224525937791,0.9233446145170113,0.7113851554498875,1.495299803387861,0.24987754740622092,0.49529980338786106
0,0.0,164.49919337892126,0.1989380998192587,5.0,99,C,0.7501224525937791,0.9233446145170113,0.7113851554498875,1.495299803387861,0.24987754740622092,0.49529980338786106
0,0.0,149.86363648775082,-0.1498862358587303,5.0,100,B,1.2150611953325123,1.1127487128334204,1.2589990022820636,0.8268477975458088,0.21506119533251233,0.4246112613056523
0,0.0,164.74706297842957,-0.2580957824784491,5.0,100,C,1.2150611953325123,1.1127487128334204,1.2589990022820636,0.8268477975458088,0.21506119533251233,0.4246112613056523
0,0.0,149.94403563534732,-0.05965711129249485,5.0,101,B,1.0422587935668801,0.9817956616682286,1.4921678865358947,0.8343124638563049,0.19116732696698324,0.4921678865358947
0,0.0,164.89180041686717,-0.10611595443836563,5.0,101,C,1.0422587935668801,0.9817956616682286,1.4921678865358947,0.8343124638563049,0.19116732696698324,0.4921678865358947
0,0.0,149.87791047734805,-0.11514635269509199,5.0,102,B,0.9433498120135296,1.2298468008975987,1.0755398430302385,1.3236138553216303,0.22984680089759868,0.32361385532163034
0,0.0,164.24500468056422,-0.20111585076713823,5.0,102,C,0.9433498120135296,1.2298468008975987,1.0755398430302385,1.3236138553216303,0.22984680089759868,0.32361385532163034
0,0.0,149.88696276306266,-0.11529832851587685,5.0,103,B,1.086520310801965,0.7752587971918917,1.4090719628493051,1.3953620927597767,0.22474120280810828,0.40907196284930514
0,0.0,164.89673231525734,-0.23238486020122195,5.0,103,C,1.086520310801965,0.7752587971918917,1.4090719628493051,1.3953620927597767,0.22474120280810828,0.40907196284930514
0,0.0,150.10699492443547,0.10522387202075834,5.0,104,B,0.8357998286765704,1.1637872233966637,0.515413176121162,1.2666606823802344,0.2804565901112335,0.484586823878838
0,0.0,164.44341537473107,0.01182648270562936,5.0,104,C,0.8357998286765704,1.1637872233966637,0.515413176121162,1.2666606823802344,0.2804565901112335,0.484586823878838
0,0.0,150.12055094837032,0.12047099240518833,5.0,105,B,0.9876254178576729,0.9739471022188824,0.5457126029457983,1.2526475197183664,0.12395504585982997,0.45428739705420174
0,0.0,164.59220628412646,-0.018961088937061277,5.0,105,C,0.9876254178576729,0.9739471022188824,0.5457126029457983,1.2526475197183664,0.12395504585982997,0.45428739705420174
0,0.0,149.9566167443653,-0.04680864126063966,5.0,106,B,0.997373363468711,1.0995744441929265,1.2673859173155502,0.5001900016073435,0.29770747452050594,0.4998099983926565
0,0.0,164.69894801984583,-0.19051413876906054,5.0,106,C,0.997373363468711,1.0995744441929265,1.2673859173155502,0.5001900016073435,0.29770747452050594,0.4998099983926565
0,0.0,150.01188029477586,0.007717323037127244,5.0,107,B,1.0792721268631824,0.8508151957301759,0.7097798700869488,0.6872806883090319,0.14918480426982406,0.3127193116909681
0,0.0,165.12702162265285,-0.29047107216013046,5.0,107,C,1.0792721268631824,0.8508151957301759,0.7097798700869488,0.6872806883090319,0.14918480426982406,0.3127193116909681
0,0.0,149.87585629950215,-0.13263469823263563,5.0,108,B,1.2317049579473807,1.1236576165222354,0.9513867350535361,1.2641596992838675,0.23170495794738066,0.3338562462810244
0,0.0,164.66302797435927,-0.3130085515769565,5.0,108,C,1.2317049579473807,1.1236576165222354,0.9513867350535361,1.2641596992838675,0.23170495794738066,0.3338562462810244
0,0.0,149.99830523523727,-0.002304122275120335,5.0,109,B,0.845889303568871,0.9467546166900569,1.3942608451139047,0.8774441506555125,0.28530692388121015,0.3942608451139047
0,0.0,164.82307829270425,-0.1383657602221433,5.0,109,C,0.845889303568871,0.9467546166900569,1.3942608451139047,0.8774441506555125,0.28530692388121015,0.3942608451139047
0,0.0,150.00763134161951,0.010159692601888537,5.0,110,B,1.1277937245552132,1.2054544326042014,1.0773185852448268,1.3889806580193464,0.20545443260420138,0.38898065801934645
0,0.0,164.31483192945828,-0.19314802487215843,5.0,110,C,1.1277937245552132,1.2054544326042014,1.0773185852448268,1.3889806580193464,0.20545443260420138,0.38898065801934645
0,0.0,150.134486648593,0.13633214124646997,5.0,111,B,0.9200506800565769,0.751203370461596,0.9489819873125963,1.3533098553353946,0.24879662953840398,0.3533098553353946
0,0.0,164.9039420657211,-0.0027030144259470035,5.0,111,C,0.9200506800565769,0.751203370461596,0.9489819873125963,1.3533098553353946,0.24879662953840398,0.3533098553353946
0,0.0,149.86108832882283,-0.13493124431758474,5.0,112,B,0.8076733163322743,1.1618921869004915,1.4409769625013746,0.8365589623455405,0.19232668366772565,0.44097696250137464
0,0.0,164.875036599952,-0.21726762434545321,5.0,112,C,0.8076733163322743,1.1618921869004915,1.4409769625013746,0.8365589623455405,0.19232668366772565,0.44097696250137464
0,0.0,150.0071365069601,0.006889073303938176,5.0,113,B,1.158591862790596,0.8042732312364946,0.886204295660275,1.144622460975461,0.19572676876350537,0.46687861926508445
0,0.0,164.99157841317495,-0.17238381351785392,5.0,113,C,1.158591862790596,0.8042732312364946,0.886204295660275,1.144622460975461,0.19572676876350537,0.46687861926508445
0,0.0,149.94998840247916,-0.06112583784968706,5.0,114,B,1.245422702057195,1.0404233954191378,0.8547281833903093,0.5282859743505773,0.24542270205719507,0.47171402564942266
0,0.0,164.89092792285635,-0.1740886308800782,5.0,114,C,1.245422702057195,1.0404233954191378,0.8547281833903093,0.5282859743505773,0.24542270205719507,0.47171402564942266
0,0.0,149.87596464263723,-0.12575174177530357,5.0,115,B,0.9038866929383047,1.0648003990482642,0.5929904600656676,1.3402815598495978,0.2998669801738212,0.4070095399343324
0,0.0,164.43952371966324,-0.24189158019399315,5.0,115,C,0.9038866929383047,1.0648003990482642,0.5929904600656676,1.3402815598495978,0.2998669801738212,0.4070095399343324
0,0.0,149.67203600729275,-0.327486538593746,5.0,116,B,0.9326399525622188,1.123664933388089,1.0454566236571146,0.5133906790971899,0.18853423832473615,0.48660932090281006
0,0.0,164.83487664937675,-0.5316560446363496,5.0,116,C,0.9326399525622188,1.123664933388089,1.0454566236571146,0.5133906790971899,0.18853423832473615,0.48660932090281006
0,0.0,149.77103819904863,-0.2212731905477483,5.0,117,B,0.7974660656250132,1.1237411880168247,1.1807608241860268,0.6058889084153547,0.2025339343749868,0.4204484389862654
0,0.0,164.8850431734296,-0.31888467199701154,5.0,117,C,0.7974660656250132,1.1237411880168247,1.1807608241860268,0.6058889084153547,0.2025339343749868,0.4204484389862654
0,0.0,150.1308611634398,0.11488414811063308,5.0,118,B,1.2132106961572684,1.0021016834400485,1.1266625713376246,0.6234023281631537,0.2132106961572684,0.42305328877204773
0,0.0,164.6064624659806,-0.17065622810088144,5.0,118,C,1.2132106961572684,1.0021016834400485,1.1266625713376246,0.6234023281631537,0.2132106961572684,0.42305328877204773
0,0.0,149.8600170277236,-0.14065360644326574,5.0,119,B,1.108824677100421,1.1030162406164468,0.8710027506956368,1.0226768994079158,0.1088246771004211,0.46421155172160544
0,0.0,165.02346507618353,-0.2698350265452234,5.0,119,C,1.108824677100421,1.1030162406164468,0.8710027506956368,1.0226768994079158,0.1088246771004211,0.46421155172160544
0,0.0,149.9452839360086,-0.05898356470513022,5.0,120,B,1.1452867846365167,1.0387697074526354,0.622756878387196,1.3236541350166275,0.19181214160198334,0.37724312161280404
0,0.0,164.56308328299085,-0.20915600970769788,5.0,120,C,1.1452867846365167,1.0387697074526354,0.622756878387196,1.3236541350166275,0.19181214160198334,0.37724312161280404
0,0.0,150.1369113293977,0.13312140884107748,5.0,121,B,1.1086369602836892,0.8350978584728626,1.0571375458252832,0.8422967060014851,0.2638851828858646,0.27177227695989714
0,0.0,164.97732452349973,-0.10866394488596143,5.0,121,C,1.1086369602836892,0.8350978584728626,1.0571375458252832,0.8422967060014851,0.2638851828858646,0.27177227695989714
0,0.0,149.8956369063619,-0.11026991870511438,5.0,122,B,1.0932106903622825,0.9203808413514812,1.4107583303834286,0.6068413766933016,0.2611614367806445,0.41075833038342857
0,0.0,164.92939598395208,-0.22626924532778503,5.0,122,C,1.0932106903622825,0.9203808413514812,1.4107583303834286,0.6068413766933016,0.2611614367806445,0.41075833038342857
0,0.0,149.8818591201142,-0.12054079634339132,5.0,123,B,0.8744973001844127,0.7442235613347136,1.1832660124725858,0.8448433364250045,0.25577643866528643,0.29926995647903887
0,0.0,164.93292445769666,-0.35196134707300075,5.0,123,C,0.8744973001844127,0.7442235613347136,1.1832660124725858,0.8448433364250045,0.25577643866528643,0.29926995647903887
0,0.0,149.90731208569778,-0.0864402222180729,5.0,124,B,1.0358639913805292,1.2140807048290467,0.5780532350145701,0.8800078966332565,0.28708802913152376,0.42194676498542993
0,0.0,164.88945527821326,-0.2662121999797762,5.0,124,C,1.0358639913805292,1.2140807048290467,0.5780532350145701,0.8800078966332565,0.28708802913152376,0.42194676498542993
0,0.0,149.9781012508471,-0.022759829674356524,5.0,125,B,0.7078046040249312,0.9615508393373673,1.1017947156364514,0.7675169724052795,0.29219539597506883,0.35002820425490055
0,0.0,165.1082082334866,-0.1587865060168383,5.0,125,C,0.7078046040249312,0.9615508393373673,1.1017947156364514,0.7675169724052795,0.29219539597506883,0.35002820425490055
0,0.0,150.05442058746127,0.05282224034516503,5.0,126,B,0.729696524627297,0.7249350923043324,1.052730562210367,1.4167147414133403,0.2750649076956676,0.42574227793457864
0,0.0,164.9559604760292,-0.03671336128311964,5.0,126,C,0.729696524627297,0.7249350923043324,1.052730562210367,1.4167147414133403,0.2750649076956676,0.42574227793457864
0,0.0,150.1689213718706,0.1659533616823694,5.0,127,B,0.7892403354823739,1.1001801783409817,1.2257540416698312,1.3418772404125445,0.2824068349963218,0.42961028587982075
0,0.0,164.45283656118053,-0.022569133525905727,5.0,127,C,0.7892403354823739,1.1001801783409817,1.2257540416698312,1.3418772404125445,0.2824068349963218,0.42961028587982075
0,0.0,149.8120713260294,-0.1844664680300525,5.0,128,B,0.9508174025231546,0.7679319314987683,1.0222459329102984,1.1131246779542143,0.23206806850123174,0.11312467795421433
0,0.0,165.00623244520182,-0.32203935867161704,5.0,128,C,0.9508174025231546,0.7679319314987683,1.0222459329102984,1.1131246779542143,0.23206806850123174,0.11312467795421433
0,0.0,149.96495545308295,-0.03038959906163541,5.0,129,B,1.2265860778524642,0.8539436215482566,0.8068466424549248,0.9411210299320396,0.2265860778524642,0.295372341166364
0,0.0,164.92483381217764,-0.22231826415500677,5.0,129,C,1.2265860778524642,0.8539436215482566,0.8068466424549248,0.9411210299320396,0.2265860778524642,0.295372341166364
0,0.0,149.9817887706474,-0.011974250729934965,5.0,130,B,0.7244573963851686,0.9000060484178669,1.1843766580709425,0.9545951309204591,0.2755426036148314,0.1843766580709425
0,0.0,164.83701317357603,-0.21532078786225384,5.0,130,C,0.7244573963851686,0.9000060484178669,1.1843766580709425,0.9545951309204591,0.2755426036148314,0.1843766580709425
0,0.0,150.04001384075087,0.04102092777753796,5.0,131,B,0.7658683221706641,0.9982989790435921,0.7436613878829393,1.3454561251606802,0.23413167782933586,0.34545612516068025
0,0.0,164.62706845911578,-0.05996972690218172,5.0,131,C,0.7658683221706641,0.9982989790435921,0.7436613878829393,1.3454561251606802,0.23413167782933586,0.34545612516068025
0,0.0,150.03036862263053,0.023697461809632614,5.0,132,B,0.8592955781989069,1.1615094943088535,0.5201864530097193,0.8501049998112872,0.26516375152387806,0.47981354699028067
0,0.0,165.0019659224327,-0.2728164874710899,5.0,132,C,0.8592955781989069,1.1615094943088535,0.5201864530097193,0.8501049998112872,0.26516375152387806,0.47981354699028067
0,0.0,149.85096073280602,-0.1482427320792965,5.0,133,B,1.2594876958352716,0.9376632695348894,1.3582685034359774,1.3519583689191783,0.25948769583527165,0.3738278049143722
0,0.0,164.68156429444946,-0.34202837868309643,5.0,133,C,1.2594876958352716,0.9376632695348894,1.3582685034359774,1.3519583689191783,0.25948769583527165,0.3738278049143722
0,0.0,150.0013530557525,0.002410413760742358,5.0,134,B,1.1897480226531376,1.0113778318622506,1.243590758512176,1.3483128149076782,0.21991591018707468,0.3483128149076782
0,0.0,164.73225780744178,-0.21000579026625132,5.0,134,C,1.1897480226531376,1.0113778318622506,1.243590758512176,1.3483128149076782,0.21991591018707468,0.3483128149076782
0,0.0,150.09015575479503,0.08653901121135732,5.0,135,B,1.0601282788351583,1.215421490932877,0.9682835817141465,1.3246442022339677,0.2154214909328771,0.3246442022339677
0,0.0,164.3668326502235,-0.07573246641766218,5.0,135,C,1.0601282788351583,1.215421490932877,0.9682835817141465,1.3246442022339677,0.2154214909328771,0.3246442022339677
0,0.0,150.07573134140515,0.07749685037802578,5.0,136,B,0.9725794165238739,1.1538881975014512,0.7857054926906862,0.6298209815615836,0.2690121016408358,0.4824020235226951
0,0.0,164.92838053720308,-0.17759928230330502,5.0,136,C,0.9725794165238739,1.1538881975014512,0.7857054926906862,0.6298209815615836,0.2690121016408358,0.4824020235226951
0,0.0,149.94624898185913,-0.04787438960059376,5.0,137,B,0.8555541439177173,0.9901153247204897,0.6070445200447387,0.6416023378231235,0.2220551787788616,0.4040054660566166
0,0.0,164.56208974996056,-0.4691743298109827,5.0,137,C,0.8555541439177173,0.9901153247204897,0.6070445200447387,0.6416023378231235,0.2220551787788616,0.4040054660566166
0,0.0,150.10816515759197,0.11779346187032047,5.0,138,B,1.1805834371146458,1.061094928141166,0.6465001560206799,0.8971828209541604,0.2632477733451122,0.44718327625620047
0,0.0,164.9379433917242,-0.08054718347449352,5.0,138,C,1.1805834371146458,1.061094928141166,0.6465001560206799,0.8971828209541604,0.2632477733451122,0.44718327625620047
0,0.0,149.99079992261252,-0.014079485606600883,5.0,139,B,1.2192850456430424,0.7508867775315957,0.6713572524069734,1.3319820431690634,0.24911322246840428,0.33198204316906343
0,0.0,164.87762804416707,-0.23909253000812214,5.0,139,C,1.2192850456430424,0.7508867775315957,0.6713572524069734,1.3319820431690634,0.24911322246840428,0.33198204316906343
0,0.0,150.15252850844044,0.1508975159383965,5.0,140,B,0.9815445058321455,1.1529402030189968,1.1889397912861739,0.8986061287171057,0.1529402030189968,0.2715943884023879
0,0.0,164.81008875736143,-0.055996462298963934,5.0,140,C,0.9815445058321455,1.1529402030189968,1.1889397912861739,0.8986061287171057,0.1529402030189968,0.2715943884023879
0,0.0,150.24218271446796,0.24181879838215536,5.0,141,B,0.7714515047438573,1.115057569633875,1.4884659093745674,0.513354948634488,0.22854849525614274,0.48846590937456735
0,0.0,164.96109759811262,0.20465107296411134,5.0,141,C,0.7714515047438573,1.115057569633875,1.4884659093745674,0.513354948634488,0.22854849525614274,0.48846590937456735
0,0.0,150.19266187735212,0.20042310654187645,5.0,142,B,1.062230481912052,1.2761486518187712,0.5341535775356829,1.1868864269896169,0.27614865181877124,0.46584642246431707
0,0.0,164.58195869572154,0.07596285891975185,5.0,142,C,1.062230481912052,1.2761486518187712,0.5341535775356829,1.1868864269896169,0.27614865181877124,0.46584642246431707
0,0.0,149.82943296006124,-0.1640831543829222,5.0,143,B,1.2889946659516056,1.0235459522239352,0.5098673597075155,0.6066531995151027,0.2889946659516056,0.4901326402924845
0,0.0,164.95131969885034,-0.3167514104440272,5.0,143,C,1.2889946659516056,1.0235459522239352,0.5098673597075155,0.6066531995151027,0.2889946659516056,0.4901326402924845
0,0.0,149.9677812657275,-0.029651114582804894,5.0,144,B,1.0281008782676444,0.7100032760333442,0.6649761115751203,0.5822141592728253,0.28999672396665577,0.41778584072717473
0,0.0,165.01402800431052,-0.2999670698385444,5.0,144,C,1.0281008782676444,0.7100032760333442,0.6649761115751203,0.5822141592728253,0.28999672396665577,0.41778584072717473
0,0.0,150.16676308583206,0.15651158208336824,5.0,145,B,1.081826725266965,1.0127984671841266,1.4061192749231477,1.4664926749985039,0.2047326890202661,0.4664926749985039
0,0.0,164.4697219370158,-0.08660566774992162,5.0,145,C,1.081826725266965,1.0127984671841266,1.4061192749231477,1.4664926749985039,0.2047326890202661,0.4664926749985039
0,0.0,150.0535555445678,0.04511515531265786,5.0,146,B,0.9052450263774282,1.173860537322097,1.420922674130749,0.8229723309001037,0.19452146449735763,0.420922674130749
0,0.0,164.99767907032975,-0.03938493708773194,5.0,146,C,0.9052450263774282,1.173860537322097,1.420922674130749,0.8229723309001037,0.19452146449735763,0.420922674130749
0,0.0,149.96052360854625,-0.042972079657857876,5.0,147,B,1.2475777986782797,1.0878119344429444,1.248181120241949,0.8690332136597736,0.24757779867827967,0.4496637168044585
0,0.0,164.91195293725667,-0.1461700929029348,5.0,147,C,1.2475777986782797,1.0878119344429444,1.248181120241949,0.8690332136597736,0.24757779867827967,0.4496637168044585
0,0.0,149.95403616935417,-0.051672560514845145,5.0,148,B,1.2083479146165519,0.9008383350809765,1.1165735537428427,1.0452534544692407,0.29884958548333795,0.4384014551026072
0,0.0,164.95748722477876,-0.16752048136484632,5.0,148,C,1.2083479146165519,0.9008383350809765,1.1165735537428427,1.0452534544692407,0.29884958548333795,0.4384014551026072
0,0.0,149.82635024738502,-0.17102432020834613,5.0,149,B,0.8333304952298372,0.8477496663523159,1.3598945712694444,0.631282611198786,0.19069099781474863,0.36871738880121396
3,0.4216195885496745,164.99015915140026,-0.2992158173968278,5.0,149,C,0.8333304952298372,0.8477496663523159,1.3598945712694444,0.631282611198786,0.19069099781474863,0.36871738880121396
